ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
5181,Daniel Arnamnart,M,22.0,178.0,80.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,
5223,Graham James Arnold,M,25.0,180.0,80.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,
5227,Mackenzie Elizabeth Arnold,F,22.0,179.0,76.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
5231,Scott Edward Arnold,M,27.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Individual",
5237,"William Robert ""Bob"" Arnott",M,29.0,,,Australia,AUS,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Downhill,
5237,"William Robert ""Bob"" Arnott",M,29.0,,,Australia,AUS,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
5237,"William Robert ""Bob"" Arnott",M,29.0,,,Australia,AUS,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,
5305,"Jessica Nicole ""Nic"" Arrold",F,22.0,166.0,63.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
5305,"Jessica Nicole ""Nic"" Arrold",F,26.0,166.0,63.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,
5348,Mariafe Artacho del Solar,F,22.0,175.0,66.0,Australia-2,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
5369,Richard Bruce Arthur,M,26.0,,,Australia,AUS,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",
5371,George Arthur,M,,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,
5376,Wayne Arthurs,M,33.0,191.0,80.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,
5376,Wayne Arthurs,M,33.0,191.0,80.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,
5532,Glenn Ashby,M,30.0,170.0,76.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Silver
5541,Simon Carl Asher,M,21.0,187.0,87.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,
5541,Simon Carl Asher,M,24.0,187.0,87.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,
5577,Jessica Ashwood,F,19.0,173.0,64.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 800 metres Freestyle,
5577,Jessica Ashwood,F,23.0,173.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
5577,Jessica Ashwood,F,23.0,173.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,
5577,Jessica Ashwood,F,23.0,173.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
5622,"Anthony George ""Tony"" Aslangul",M,32.0,,,Australia,AUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
5622,"Anthony George ""Tony"" Aslangul",M,32.0,,,Australia,AUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,
5650,Dina Aspandiyarova,F,32.0,158.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",
5650,Dina Aspandiyarova,F,32.0,158.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
5650,Dina Aspandiyarova,F,36.0,158.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",
5820,Courtney Atkinson,M,28.0,176.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Men's Olympic Distance,
5820,Courtney Atkinson,M,32.0,176.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,
5828,John David Atkinson,M,20.0,184.0,71.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's High Jump,
5851,Teneal Attard,F,23.0,161.0,59.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,
5851,Teneal Attard,F,27.0,161.0,59.0,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,
5870,Peter Attrill,M,22.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed One Person Dinghy,
5903,Rex Aubrey,M,17.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,
5903,Rex Aubrey,M,17.0,,,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
6014,"Ernest Elliott ""Ernie"" Austen",M,32.0,168.0,,Australia,AUS,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 10 kilometres Walk,
6023,Ben Austin,M,26.0,185.0,78.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,
6033,"Stephen John ""Steve"" Austin",M,29.0,174.0,65.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",
6033,"Stephen John ""Steve"" Austin",M,29.0,174.0,65.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",
6097,George Gordon Avery,M,23.0,,,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Triple Jump,Silver
6254,Marian Aylmore (Bell-),F,25.0,159.0,52.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,
6457,Mark Tony Babic,M,23.0,186.0,88.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,
6508,Janni Bach,F,34.0,164.0,66.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,
6515,Peter Bach,M,34.0,193.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,
6592,Gerald Ian d'Acres Backhouse,M,23.0,165.0,57.0,Australia,AUS,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 800 metres,
6592,Gerald Ian d'Acres Backhouse,M,23.0,165.0,57.0,Australia,AUS,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 1,500 metres",
6618,"Christopher Gerald ""Chris"" Bacon",M,22.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,
6621,Kevin Ashley Bacon,M,32.0,167.0,66.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Individual",
6621,Kevin Ashley Bacon,M,32.0,167.0,66.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",
6621,Kevin Ashley Bacon,M,36.0,167.0,66.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Individual",
6621,Kevin Ashley Bacon,M,36.0,167.0,66.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",
6621,Kevin Ashley Bacon,M,44.0,167.0,66.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",
6621,Kevin Ashley Bacon,M,44.0,167.0,66.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",
6660,Joel Baden,M,20.0,190.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,
6742,"Ronald ""Ron"" Baensch",M,21.0,177.0,58.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's Sprint,
6776,Nathan Baggaley,M,24.0,193.0,90.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
6776,Nathan Baggaley,M,28.0,193.0,90.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
6776,Nathan Baggaley,M,28.0,193.0,90.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
6776,Nathan Baggaley,M,28.0,193.0,90.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
6802,John R. Baguley,M,20.0,188.0,77.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,
6802,John R. Baguley,M,20.0,188.0,77.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,
6877,Andrew James Baildon,M,17.0,186.0,78.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,
6877,Andrew James Baildon,M,17.0,186.0,78.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,
6877,Andrew James Baildon,M,17.0,186.0,78.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
6877,Andrew James Baildon,M,20.0,186.0,78.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,
6877,Andrew James Baildon,M,20.0,186.0,78.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
6877,Andrew James Baildon,M,20.0,186.0,78.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,
6898,"James John ""Jim"" Bailey",M,27.0,178.0,69.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 800 metres,
6910,Tanya Bailey,F,27.0,165.0,66.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,
6913,Ryan Bailie,M,26.0,177.0,61.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,
6924,"William John ""Will"" Baillieu",M,21.0,195.0,91.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,
6934,Angie Lee Bainbridge,F,18.0,181.0,67.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
6934,Angie Lee Bainbridge,F,22.0,181.0,67.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
6935,Beverly Ann Bainbridge (-Spargo),F,16.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Butterfly,
6943,"Donald George ""Don"" Baird",M,25.0,176.0,69.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,
6945,"Malcolm David ""Mal"" Baird",M,24.0,185.0,74.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,
6946,Robert Alexander Baird,M,21.0,184.0,78.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
6949,Cameron David Bairstow,M,25.0,206.0,118.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
6960,Cristian Bajan,M,32.0,181.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,
7010,Bevyn H. Baker,M,23.0,175.0,70.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,
7016,Georgia Baker,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,
7036,Simon Francis Baker,M,26.0,186.0,70.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,
7036,Simon Francis Baker,M,30.0,186.0,70.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,
7036,Simon Francis Baker,M,30.0,186.0,70.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,
7036,Simon Francis Baker,M,34.0,186.0,70.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,
7036,Simon Francis Baker,M,38.0,186.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,
7039,Vanessa Anne Baker,F,22.0,172.0,62.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Platform,
7080,Robin Bakker,M,32.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,
7111,Carmel Bakurski,F,27.0,159.0,54.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
7235,"Maxwell Allen ""Max"" Baldwin",M,,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",
7237,Natalie Bale,F,22.0,188.0,74.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,
7250,Grant Robert Balfour,M,22.0,191.0,83.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,
7284,Robert Ball,M,35.0,190.0,112.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,
7291,Ibrahim Balla,M,21.0,173.0,,Australia,AUS,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,
7310,Robert John Ballard,M,23.0,187.0,77.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,
7346,Darren Balmforth,M,27.0,178.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
7353,"Vesmonis ""Ves"" Balodis",M,23.0,163.0,48.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Discus Throw,
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31.0,166.0,85.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Trap,Gold
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31.0,166.0,85.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,39.0,166.0,85.0,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Trap,
7432,David Phillip Bamford,M,24.0,172.0,75.0,Australia-1,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,
7432,David Phillip Bamford,M,24.0,172.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,
7433,Emily Bamford,F,21.0,169.0,64.0,Australia,AUS,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
7433,Emily Bamford,F,21.0,169.0,64.0,Australia,AUS,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,
7546,Graeme Lachlan Banks,M,19.0,175.0,75.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Springboard,
7546,Graeme Lachlan Banks,M,19.0,175.0,75.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Platform,
7548,"Suzanne Jane ""Sue"" Banks (Muehlberg-)",F,24.0,167.0,69.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",
7563,Jarrod Bannister,M,23.0,190.0,100.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,
7563,Jarrod Bannister,M,27.0,190.0,100.0,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,
7585,Sarah Banting,F,22.0,165.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
7731,"William Robert ""Billy"" Barber",M,,,,Australia,AUS,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Lightweight,
7741,"Anthony Kenneth ""Tony"" Barber",M,24.0,166.0,68.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Middleweight,
7742,"Verdi ""Vern"" Barberis",M,24.0,,67.5,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Lightweight,Bronze
7742,"Verdi ""Vern"" Barberis",M,28.0,,67.5,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Lightweight,
7763,Alan James Barblett,M,27.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,
7797,Adam Barclay,M,24.0,179.0,98.0,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,
7797,Adam Barclay,M,28.0,179.0,98.0,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Two,
7797,Adam Barclay,M,28.0,179.0,98.0,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,
7799,Kate Barclay,F,23.0,166.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
7885,"Ernest Frederick ""Ernie"" Barker",M,43.0,,,Australia,AUS,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
7885,"Ernest Frederick ""Ernie"" Barker",M,43.0,,,Australia,AUS,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",
7893,Natasha Jane Barker,F,29.0,153.0,58.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,
7894,Nigel Chase Barker,M,23.0,,,Australia,AUS,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,Bronze
7894,Nigel Chase Barker,M,23.0,,,Australia,AUS,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,Bronze
7922,David Barlow,M,24.0,205.0,97.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,
7922,David Barlow,M,28.0,205.0,97.0,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,
7937,Elisa Barnard,F,19.0,171.0,57.0,Australia,AUS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,
7951,David Paul Barnes,M,18.0,185.0,82.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,
7951,David Paul Barnes,M,18.0,185.0,82.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,
7959,Jo-Anne Barnes,F,13.0,161.0,54.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,
7959,Jo-Anne Barnes,F,13.0,161.0,54.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,
7966,"Nicol ""Nicky"" Barnes",M,23.0,177.0,72.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,
7966,"Nicol ""Nicky"" Barnes",M,30.0,177.0,72.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,
7976,Christine P. Barnetson (-Morrison),F,16.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,
7982,Madeleine Eve Barnett (Bollinger-),F,29.0,160.0,57.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Springboard,
7982,Madeleine Eve Barnett (Bollinger-),F,29.0,160.0,57.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,
7988,Steven John Barnett,M,25.0,174.0,75.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Springboard,
7988,Steven John Barnett,M,25.0,174.0,75.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,Bronze
7990,"Anthony ""Tony"" Barnett",M,23.0,198.0,86.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,
7993,Tamsin Barnett-Hinchley,F,20.0,193.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,
7993,Tamsin Barnett-Hinchley,F,28.0,193.0,75.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
7993,Tamsin Barnett-Hinchley,F,32.0,193.0,75.0,Australia-2,AUS,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
8051,Bronte Amelia Arnold Barratt,F,19.0,171.0,59.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,
8051,Bronte Amelia Arnold Barratt,F,19.0,171.0,59.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,
8051,Bronte Amelia Arnold Barratt,F,19.0,171.0,59.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
8051,Bronte Amelia Arnold Barratt,F,23.0,171.0,59.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Bronze
8051,Bronte Amelia Arnold Barratt,F,23.0,171.0,59.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,
8051,Bronte Amelia Arnold Barratt,F,23.0,171.0,59.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8051,Bronte Amelia Arnold Barratt,F,27.0,171.0,59.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
8051,Bronte Amelia Arnold Barratt,F,27.0,171.0,59.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8096,Gerard Barrett,M,23.0,174.0,66.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,
8116,Robert Gordon Barrie,M,20.0,181.0,73.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,
8116,Robert Gordon Barrie,M,28.0,181.0,73.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Modern Pentathlon Men's Individual,
8194,Raymond Barry,M,22.0,160.0,57.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",
8230,Caroline Bartasek,F,25.0,175.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Welterweight,
8314,Frank Bartolillo,M,22.0,165.0,67.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",
8326,Clive Barton,M,28.0,189.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,
8326,Clive Barton,M,40.0,189.0,85.0,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,
8329,George Raymond Barton,M,26.0,181.0,80.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,
8329,George Raymond Barton,M,30.0,181.0,80.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,
8333,Rosalyn Barton (-Cooper),F,17.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Diving,Diving Women's Springboard,
8333,Rosalyn Barton (-Cooper),F,17.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Diving,Diving Women's Platform,
8354,John Lavers Bartram,M,23.0,173.0,68.0,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,
8354,John Lavers Bartram,M,23.0,173.0,68.0,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,
